antecedent,consequent,confidence
frozenset({'Course_9070'}),frozenset({'Age group_18-22'}),0.8476190476190476
frozenset({'Displaced_1'}),frozenset({'Age group_18-22'}),0.8465259454705365
"frozenset({""Father's occupation_9""})",frozenset({'Previous qualification_1'}),0.845350052246604
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'Previous qualification_1'}),0.8452903855539288
frozenset({'Displaced_0'}),frozenset({'Tuition fees up to date_1'}),0.8446808510638298
"frozenset({""Father's occupation_6""})",frozenset({'Debtor_0'}),0.84375
frozenset({'Application mode_44'}),frozenset({'Debtor_0'}),0.8434343434343434
frozenset({'Daytime/evening attendance_0'}),frozenset({'Tuition fees up to date_1'}),0.8431372549019608
"frozenset({""Mother's qualification_3""})",frozenset({'Previous qualification_1'}),0.8419753086419753
frozenset({'Admission grade bins_91-100'}),frozenset({'Application order_1'}),0.8413793103448276
frozenset({'Target_Enrolled'}),frozenset({'Scholarship holder_0'}),0.8404825737265416
frozenset({'Application order_5'}),frozenset({'Tuition fees up to date_1'}),0.8389261744966443
"frozenset({""Mother's occupation_9""})",frozenset({'Marital status_1'}),0.8388179986568166
frozenset({'Course_9085'}),frozenset({'Scholarship holder_0'}),0.8387096774193549
"frozenset({""Mother's occupation_4""})",frozenset({'Previous qualification_1'}),0.8381578947368421
"frozenset({""Mother's occupation_9""})",frozenset({'Previous qualification_1'}),0.8381464069845533
"frozenset({""Father's occupation_0""})",frozenset({'Unemployment rate bins_5-10%'}),0.8373983739837398
frozenset({'Educational special needs_0'}),frozenset({'Previous qualification_1'}),0.8371073776479182
frozenset({'Gender_1.0'}),frozenset({'Tuition fees up to date_1'}),0.8360083740404746
frozenset({'International_0'}),frozenset({'Previous qualification_1'}),0.8353522867737948
frozenset({'Nacionality_1.0'}),frozenset({'Previous qualification_1'}),0.8350956696878147
"frozenset({""Father's qualification_3""})",frozenset({'Debtor_0'}),0.8345864661654135
frozenset({'Application mode_43'}),frozenset({'Application order_1'}),0.8344594594594594
"frozenset({""Father's occupation_4""})",frozenset({'Previous qualification_1'}),0.8342541436464088
frozenset({'Target_Dropout'}),frozenset({'Marital status_1'}),0.8329588014981273
frozenset({'Debtor_1'}),frozenset({'Scholarship holder_0'}),0.8318965517241379
frozenset({'Application mode_18'}),frozenset({'Tuition fees up to date_1'}),0.831858407079646
"frozenset({""Father's qualification_34""})",frozenset({'Tuition fees up to date_1'}),0.8301886792452831
frozenset({'Marital status_2'}),frozenset({'Displaced_0'}),0.8296089385474861
"frozenset({""Mother's occupation_0""})",frozenset({'Tuition fees up to date_1'}),0.8285714285714286
frozenset({'Age group_28-35'}),frozenset({'Debtor_0'}),0.8277982779827798
"frozenset({""Father's qualification_3""})",frozenset({'Previous qualification_1'}),0.8270676691729323
frozenset({'Course_9119'}),frozenset({'Tuition fees up to date_1'}),0.8269230769230769
frozenset({'Course_9991'}),frozenset({'Displaced_0'}),0.8267716535433071
frozenset({'International_1'}),frozenset({'Scholarship holder_0'}),0.8256880733944955
frozenset({'Age group_23-27'}),frozenset({'Debtor_0'}),0.8241308793456033
frozenset({'Course_9003'}),frozenset({'Marital status_1'}),0.8232323232323232
frozenset({'Course_9130'}),frozenset({'Tuition fees up to date_1'}),0.823076923076923
frozenset({'Course_9130'}),frozenset({'Debtor_0'}),0.823076923076923
frozenset({'Course_9991'}),frozenset({'Tuition fees up to date_1'}),0.8228346456692913
frozenset({'Previous qualification_19'}),frozenset({'Displaced_0'}),0.821656050955414
"frozenset({""Father's occupation_6""})",frozenset({'Application order_1'}),0.8214285714285714
"frozenset({""Father's occupation_0""})",frozenset({'Tuition fees up to date_1'}),0.8211382113821138
frozenset({'Application mode_43'}),frozenset({'Marital status_1'}),0.8209459459459459
frozenset({'Admission grade bins_91-100'}),frozenset({'Debtor_0'}),0.8206896551724138
frozenset({'Course_9119'}),frozenset({'Previous qualification_1'}),0.8205128205128205
"frozenset({""Father's qualification_38""})",frozenset({'Age group_18-22'}),0.8143074581430746
frozenset({'Admission grade bins_91-100'}),frozenset({'Marital status_1'}),0.8137931034482758
frozenset({'Previous qualification_39'}),frozenset({'Scholarship holder_0'}),0.8137254901960784
frozenset({'Application mode_44'}),frozenset({'Scholarship holder_0'}),0.8131313131313131
frozenset({'Course_9500'}),frozenset({'Age group_18-22'}),0.812760055478502
frozenset({'Age group_23-27'}),frozenset({'Tuition fees up to date_1'}),0.8118609406952966
frozenset({'Scholarship holder_0'}),frozenset({'Previous qualification_1'}),0.8106376161486702
frozenset({'Application mode_39'}),frozenset({'Debtor_0'}),0.8104838709677419
frozenset({'Daytime/evening attendance_0'}),frozenset({'Displaced_0'}),0.8104575163398693
frozenset({'Course_9085'}),frozenset({'Gender_0.0'}),0.8096774193548387
"frozenset({""Father's occupation_3""})",frozenset({'Scholarship holder_0'}),0.8096590909090909
"frozenset({""Father's qualification_37""})",frozenset({'Previous qualification_1'}),0.8087719298245614
"frozenset({""Mother's occupation_5""})",frozenset({'Age group_18-22'}),0.8085539714867617
"frozenset({""Father's occupation_10""})",frozenset({'Previous qualification_1'}),0.8055555555555556
frozenset({'Course_8014'}),frozenset({'Scholarship holder_0'}),0.8048780487804879
frozenset({'Course_8014'}),frozenset({'Gender_0.0'}),0.8048780487804879
"frozenset({""Mother's qualification_1""})",frozenset({'Age group_18-22'}),0.8046324269889225
frozenset({'Course_9147'}),frozenset({'Scholarship holder_0'}),0.8028169014084507
frozenset({'Displaced_0'}),frozenset({'Daytime/evening attendance_1'}),0.8021276595744681
frozenset({'Debtor_1'}),frozenset({'Application order_1'}),0.8017241379310345
"frozenset({""Mother's qualification_34""})",frozenset({'Tuition fees up to date_1'}),0.8015873015873016
frozenset({'Target_Graduate'}),frozenset({'Age group_18-22'}),0.8012542209358418
frozenset({'Gender_1.0'}),frozenset({'Previous qualification_1'}),0.8004187020237264
frozenset({'Course_9500'}),frozenset({'Gender_0.0'}),0.8002773925104022
frozenset({'Admission grade bins_91-100'}),frozenset({'Tuition fees up to date_1'}),0.8
frozenset({'Age group_28-35'}),frozenset({'Displaced_0'}),0.7982779827798278
"frozenset({""Mother's occupation_3""})",frozenset({'Age group_18-22'}),0.7981651376146789
"frozenset({""Mother's occupation_2""})",frozenset({'Previous qualification_1'}),0.7972972972972973
"frozenset({""Father's occupation_0""})","frozenset({""Mother's occupation_0""})",0.7967479674796748
frozenset({'Tuition fees up to date_0'}),frozenset({'Marital status_1'}),0.7963709677419355
frozenset({'Marital status_2'}),frozenset({'Tuition fees up to date_1'}),0.7960893854748603
frozenset({'Unemployment rate bins_5-10%'}),frozenset({'Scholarship holder_0'}),0.7960812772133526
"frozenset({""Mother's occupation_3""})",frozenset({'Scholarship holder_0'}),0.7951070336391437
frozenset({'Previous qualification_3'}),frozenset({'Displaced_0'}),0.7950819672131147
"frozenset({""Father's qualification_37""})",frozenset({'Daytime/evening attendance_1'}),0.7947368421052632
frozenset({'Application mode_39'}),frozenset({'Displaced_0'}),0.793010752688172
"frozenset({""Father's occupation_2""})",frozenset({'Previous qualification_1'}),0.7925531914893617
frozenset({'Course_171'}),frozenset({'Displaced_1'}),0.7918781725888325
frozenset({'Age group_23-27'}),frozenset({'Daytime/evening attendance_1'}),0.7914110429447853
frozenset({'Course_8014'}),frozenset({'Displaced_0'}),0.7902439024390244
frozenset({'International_1'}),frozenset({'Tuition fees up to date_1'}),0.7889908256880734
frozenset({'Course_9853'}),frozenset({'Scholarship holder_0'}),0.7888888888888889
frozenset({'Course_9119'}),frozenset({'Debtor_0'}),0.7884615384615384
frozenset({'Course_9003'}),frozenset({'Tuition fees up to date_1'}),0.7878787878787878
frozenset({'Displaced_0'}),frozenset({'Scholarship holder_0'}),0.7872340425531915
frozenset({'Scholarship holder_1'}),frozenset({'Gender_0.0'}),0.78702807357212
frozenset({'Displaced_0'}),frozenset({'Marital status_1'}),0.7867021276595745
frozenset({'Target_Dropout'}),frozenset({'Debtor_0'}),0.7857677902621722
frozenset({'Course_9853'}),frozenset({'Age group_18-22'}),0.7833333333333333
"frozenset({""Father's qualification_1""})",frozenset({'Age group_18-22'}),0.7830750893921334
"frozenset({""Father's qualification_1""})",frozenset({'Scholarship holder_0'}),0.7830750893921334
"frozenset({""Mother's occupation_4""})",frozenset({'Scholarship holder_0'}),0.7828947368421053
"frozenset({""Mother's qualification_37""})",frozenset({'Application order_1'}),0.7827004219409283
"frozenset({""Father's occupation_1""})",frozenset({'Previous qualification_1'}),0.78125
"frozenset({""Father's occupation_6""})",frozenset({'Scholarship holder_0'}),0.78125
frozenset({'Course_9085'}),frozenset({'Application order_1'}),0.7806451612903226
"frozenset({""Father's occupation_4""})",frozenset({'Scholarship holder_0'}),0.7790055248618785
"frozenset({""Mother's occupation_0""})",frozenset({'Marital status_1'}),0.7785714285714286
frozenset({'Application order_1'}),frozenset({'Scholarship holder_0'}),0.7780908770693906
"frozenset({""Mother's qualification_37""})",frozenset({'Previous qualification_1'}),0.7774261603375527
"frozenset({""Father's qualification_37""})",frozenset({'Marital status_1'}),0.7771929824561403
frozenset({'Unemployment rate bins_15%+'}),frozenset({'Application order_1'}),0.7771664374140302
"frozenset({""Mother's qualification_38""})",frozenset({'Age group_18-22'}),0.7765151515151515
frozenset({'Unemployment rate bins_15%+'}),frozenset({'Previous qualification_1'}),0.7757909215955984
"frozenset({""Father's occupation_5""})",frozenset({'Age group_18-22'}),0.7757201646090535
frozenset({'Application order_1'}),frozenset({'Previous qualification_1'}),0.7749207467418106
frozenset({'Course_9254'}),frozenset({'Age group_18-22'}),0.773109243697479
frozenset({'Course_9670'}),frozenset({'Age group_18-22'}),0.7730769230769231
"frozenset({""Mother's qualification_19""})",frozenset({'Age group_18-22'}),0.7706725468577729
frozenset({'Previous qualification_3'}),frozenset({'Tuition fees up to date_1'}),0.7704918032786885
frozenset({'Marital status_1'}),frozenset({'Age group_18-22'}),0.7697117998912453
frozenset({'Application mode_39'}),frozenset({'Tuition fees up to date_1'}),0.7688172043010753
frozenset({'Tuition fees up to date_0'}),frozenset({'Application order_1'}),0.7661290322580645
"frozenset({""Father's occupation_8""})",frozenset({'Age group_18-22'}),0.7657342657342657
frozenset({'Admission grade bins_91-100'}),frozenset({'Previous qualification_1'}),0.7655172413793103
"frozenset({""Mother's qualification_3""})",frozenset({'Age group_18-22'}),0.7654320987654321
frozenset({'Application order_2'}),frozenset({'Displaced_1'}),0.7651663405088063
frozenset({'Application mode_7'}),frozenset({'Daytime/evening attendance_1'}),0.7651515151515151
frozenset({'Application mode_7'}),frozenset({'Displaced_0'}),0.7651515151515151
frozenset({'Age group_28-35'}),frozenset({'Tuition fees up to date_1'}),0.7650676506765067
frozenset({'Previous qualification_1'}),frozenset({'Age group_18-22'}),0.7650100545820167
"frozenset({""Mother's qualification_37""})",frozenset({'Scholarship holder_0'}),0.7637130801687764
frozenset({'Scholarship holder_1'}),frozenset({'Target_Graduate'}),0.7628267182962246
frozenset({'Course_9003'}),frozenset({'Debtor_0'}),0.7626262626262627
"frozenset({""Mother's qualification_34""})","frozenset({""Father's qualification_34""})",0.7619047619047619
"frozenset({""Mother's qualification_34""})",frozenset({'Application order_1'}),0.7619047619047619
"frozenset({""Father's occupation_3""})",frozenset({'Age group_18-22'}),0.7613636363636364
frozenset({'Daytime/evening attendance_1'}),frozenset({'Age group_18-22'}),0.7610284167794317
"frozenset({""Father's occupation_2""})",frozenset({'Application order_1'}),0.7606382978723404
"frozenset({""Mother's occupation_4""})",frozenset({'Age group_18-22'}),0.7605263157894737
"frozenset({""Father's qualification_19""})",frozenset({'Age group_18-22'}),0.7603938730853391
frozenset({'Displaced_0'}),frozenset({'Previous qualification_1'}),0.7595744680851064
frozenset({'Application mode_7'}),frozenset({'Tuition fees up to date_1'}),0.7575757575757576
frozenset({'Application mode_7'}),frozenset({'Marital status_1'}),0.7575757575757576
"frozenset({""Mother's qualification_37""})",frozenset({'Daytime/evening attendance_1'}),0.7573839662447257
frozenset({'Application mode_43'}),frozenset({'Daytime/evening attendance_1'}),0.7567567567567568
frozenset({'Target_Dropout'}),frozenset({'Previous qualification_1'}),0.7565543071161048
frozenset({'Unemployment rate bins_15%+'}),frozenset({'Scholarship holder_0'}),0.7565337001375516
frozenset({'Course_171'}),frozenset({'Scholarship holder_0'}),0.7563451776649747
frozenset({'Gender_1.0'}),frozenset({'Application order_1'}),0.755059316120028
frozenset({'Educational special needs_0'}),frozenset({'Scholarship holder_0'}),0.752617482347212
frozenset({'Course_9085'}),frozenset({'Age group_18-22'}),0.7516129032258064
"frozenset({""Father's qualification_37""})",frozenset({'Application order_1'}),0.7508771929824561
"frozenset({""Father's occupation_7""})",frozenset({'Age group_18-22'}),0.7507936507936508
"frozenset({""Mother's occupation_2""})",frozenset({'Age group_18-22'}),0.75
frozenset({'International_0'}),frozenset({'Scholarship holder_0'}),0.7493201483312731
frozenset({'Target_Graduate'}),frozenset({'Gender_0.0'}),0.7486734201640135
frozenset({'Nacionality_1.0'}),frozenset({'Scholarship holder_0'}),0.7482376636455186
"frozenset({""Father's occupation_0""})",frozenset({'Marital status_1'}),0.7479674796747967
"frozenset({""Mother's occupation_7""})",frozenset({'Age group_18-22'}),0.7470817120622568
"frozenset({""Father's occupation_5""})",frozenset({'Scholarship holder_0'}),0.7469135802469136
"frozenset({""Mother's qualification_34""})","frozenset({""Mother's occupation_0""})",0.746031746031746
frozenset({'Previous qualification_3'}),frozenset({'Daytime/evening attendance_1'}),0.7459016393442623
frozenset({'Previous qualification_19'}),frozenset({'Age group_28-35'}),0.7452229299363057
frozenset({'Gender_0.0'}),frozenset({'Age group_18-22'}),0.744220730797912
frozenset({'Application order_4'}),frozenset({'Gender_0.0'}),0.7436974789915967
frozenset({'Application mode_44'}),frozenset({'Age group_18-22'}),0.7424242424242424
frozenset({'Course_9003'}),frozenset({'Displaced_0'}),0.7424242424242424
frozenset({'Course_9670'}),frozenset({'Scholarship holder_0'}),0.7423076923076923
frozenset({'Debtor_0'}),frozenset({'Scholarship holder_0'}),0.7411924119241192
frozenset({'Target_Dropout'}),frozenset({'Application order_1'}),0.7393258426966293
frozenset({'Previous qualification_19'}),frozenset({'Daytime/evening attendance_1'}),0.7388535031847133
frozenset({'Course_9238'}),frozenset({'Application order_1'}),0.7380952380952381
"frozenset({""Mother's qualification_34""})",frozenset({'Marital status_1'}),0.7380952380952381
"frozenset({""Mother's qualification_34""})",frozenset({'Target_Dropout'}),0.7380952380952381
frozenset({'Daytime/evening attendance_1'}),frozenset({'Scholarship holder_0'}),0.7366711772665765
frozenset({'Marital status_1'}),frozenset({'Scholarship holder_0'}),0.7362697117998912
frozenset({'Course_171'}),frozenset({'Application order_1'}),0.7360406091370558
"frozenset({""Mother's occupation_0""})",frozenset({'Previous qualification_1'}),0.7357142857142858
"frozenset({""Mother's occupation_7""})",frozenset({'Gender_0.0'}),0.7354085603112841
frozenset({'Application order_3'}),frozenset({'Gender_0.0'}),0.7326388888888888
"frozenset({""Father's occupation_0""})",frozenset({'Application order_1'}),0.7317073170731707
frozenset({'Application order_5'}),frozenset({'Scholarship holder_0'}),0.7315436241610739
"frozenset({""Father's occupation_9""})","frozenset({""Mother's occupation_9""})",0.7314524555903866
frozenset({'Admission grade bins_91-100'}),frozenset({'Daytime/evening attendance_1'}),0.7310344827586207
"frozenset({""Father's qualification_37""})",frozenset({'Scholarship holder_0'}),0.730701754385965
frozenset({'Debtor_1'}),frozenset({'Previous qualification_1'}),0.7306034482758621
"frozenset({""Father's qualification_3""})",frozenset({'Age group_18-22'}),0.7293233082706767
frozenset({'Tuition fees up to date_1'}),frozenset({'Scholarship holder_0'}),0.7290869327501367
"frozenset({""Mother's occupation_0""})",frozenset({'Application order_1'}),0.7285714285714285
frozenset({'Previous qualification_1'}),frozenset({'Scholarship holder_0'}),0.7268026429187016
"frozenset({""Father's occupation_1""})",frozenset({'Application order_1'}),0.7265625
"frozenset({""Father's occupation_6""})",frozenset({'Previous qualification_1'}),0.7232142857142857
frozenset({'Target_Enrolled'}),frozenset({'Age group_18-22'}),0.7225201072386059
"frozenset({""Mother's qualification_1""})",frozenset({'Scholarship holder_0'}),0.7220543806646526
"frozenset({""Father's qualification_3""})",frozenset({'Application order_1'}),0.7218045112781954
frozenset({'Displaced_1'}),frozenset({'Scholarship holder_0'}),0.7216358839050132
frozenset({'Tuition fees up to date_1'}),frozenset({'Age group_18-22'}),0.7214324767632586
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'Scholarship holder_0'}),0.7193753050268423
frozenset({'Target_Enrolled'}),frozenset({'Application order_1'}),0.7184986595174263
frozenset({'Course_9254'}),frozenset({'Scholarship holder_0'}),0.7184873949579832
frozenset({'Application order_5'}),frozenset({'Gender_0.0'}),0.7181208053691275
frozenset({'Tuition fees up to date_0'}),frozenset({'Previous qualification_1'}),0.7157258064516129
frozenset({'Course_9147'}),frozenset({'Age group_18-22'}),0.7154929577464789
"frozenset({""Father's occupation_0""})",frozenset({'Daytime/evening attendance_1'}),0.7154471544715447
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'Age group_18-22'}),0.7144948755490483
"frozenset({""Mother's occupation_0""})",frozenset({'Daytime/evening attendance_1'}),0.7142857142857143
"frozenset({""Mother's occupation_9""})",frozenset({'Application order_1'}),0.7139019476158496
"frozenset({""Father's qualification_19""})",frozenset({'Scholarship holder_0'}),0.7133479212253829
frozenset({'Previous qualification_3'}),frozenset({'Application mode_7'}),0.7131147540983607
frozenset({'Course_9085'}),frozenset({'Previous qualification_1'}),0.7129032258064516
frozenset({'Application mode_1'}),frozenset({'Gender_0.0'}),0.7127659574468085
frozenset({'Course_9500'}),frozenset({'Target_Graduate'}),0.7115117891816921
frozenset({'Application order_2'}),frozenset({'Gender_0.0'}),0.7103718199608611
frozenset({'Application order_4'}),frozenset({'Scholarship holder_0'}),0.7100840336134454
"frozenset({""Mother's qualification_37""})",frozenset({'Marital status_1'}),0.7088607594936709
frozenset({'Application order_6'}),frozenset({'Gender_0.0'}),0.7086614173228346
frozenset({'Debtor_0'}),frozenset({'Age group_18-22'}),0.7084010840108401
frozenset({'Scholarship holder_0'}),frozenset({'Application order_1'}),0.7077859660365268
"frozenset({""Father's occupation_0""})",frozenset({'Previous qualification_1'}),0.7073170731707317
frozenset({'Application order_2'}),frozenset({'Scholarship holder_0'}),0.7064579256360078
frozenset({'Previous qualification_39'}),frozenset({'Age group_18-22'}),0.7058823529411765
frozenset({'Application mode_17'}),frozenset({'Displaced_1'}),0.7053789731051344
frozenset({'Course_9991'}),frozenset({'Age group_28-35'}),0.7047244094488189
"frozenset({""Father's occupation_8""})",frozenset({'Application order_1'}),0.7027972027972028
"frozenset({""Father's occupation_9""})",frozenset({'Application order_1'}),0.7021943573667712
frozenset({'Previous qualification_19'}),frozenset({'Tuition fees up to date_1'}),0.7006369426751592
frozenset({'Displaced_1'}),frozenset({'Gender_0.0'}),0.7005277044854882
frozenset({'Application mode_39'}),frozenset({'Age group_28-35'}),0.7002688172043011
"frozenset({""Mother's occupation_0""})","frozenset({""Father's occupation_0""})",0.7
"frozenset({""Father's occupation_7""})",frozenset({'Gender_0.0'}),0.7
frozenset({'Age group_18-22'}),frozenset({'Gender_0.0'}),0.699859747545582
frozenset({'Application mode_17'}),frozenset({'Scholarship holder_0'}),0.6992665036674817
"frozenset({""Father's occupation_10""})",frozenset({'Application order_1'}),0.6984126984126984
"frozenset({""Mother's qualification_37""})","frozenset({""Father's qualification_37""})",0.6983122362869199
frozenset({'Course_9003'}),frozenset({'Gender_1.0'}),0.696969696969697
frozenset({'Gender_0.0'}),frozenset({'Scholarship holder_0'}),0.6968680089485458
frozenset({'Course_9991'}),frozenset({'Previous qualification_1'}),0.6968503937007874
frozenset({'Application mode_17'}),frozenset({'Gender_0.0'}),0.6968215158924206
frozenset({'Course_9773'}),frozenset({'Displaced_1'}),0.6964856230031949
frozenset({'Course_9238'}),frozenset({'Target_Graduate'}),0.6964285714285714
"frozenset({""Father's occupation_4""})",frozenset({'Application order_1'}),0.6961325966850829
"frozenset({""Father's qualification_38""})",frozenset({'Gender_0.0'}),0.6940639269406392
"frozenset({""Mother's occupation_9""})",frozenset({'Scholarship holder_0'}),0.6937541974479516
"frozenset({""Mother's qualification_19""})",frozenset({'Gender_0.0'}),0.6934950385887542
"frozenset({""Mother's qualification_38""})",frozenset({'Gender_0.0'}),0.6931818181818182
"frozenset({""Mother's occupation_2""})",frozenset({'Application order_1'}),0.6925675675675675
frozenset({'Course_9130'}),frozenset({'Previous qualification_1'}),0.6923076923076923
"frozenset({""Mother's qualification_19""})",frozenset({'Scholarship holder_0'}),0.6912899669239251
frozenset({'Daytime/evening attendance_0'}),frozenset({'Age group_28-35'}),0.690631808278867
"frozenset({""Mother's qualification_34""})",frozenset({'Previous qualification_1'}),0.6904761904761905
frozenset({'Admission grade bins_91-100'}),frozenset({'Displaced_0'}),0.6896551724137931
"frozenset({""Father's occupation_5""})",frozenset({'Gender_0.0'}),0.6893004115226338
"frozenset({""Father's occupation_8""})",frozenset({'Gender_0.0'}),0.6888111888111889
frozenset({'Previous qualification_3'}),frozenset({'Gender_0.0'}),0.6885245901639344
frozenset({'Age group_18-22'}),frozenset({'Scholarship holder_0'}),0.6875876577840112
frozenset({'Course_9773'}),frozenset({'Scholarship holder_0'}),0.6869009584664537
frozenset({'Nacionality_1.0'}),frozenset({'Age group_18-22'}),0.6868076535750252
frozenset({'International_0'}),frozenset({'Age group_18-22'}),0.6862793572311495
"frozenset({""Mother's occupation_0""})",frozenset({'Target_Dropout'}),0.6857142857142857
frozenset({'Application order_6'}),frozenset({'Scholarship holder_0'}),0.6850393700787402
frozenset({'Educational special needs_0'}),frozenset({'Age group_18-22'}),0.6849281714146579
frozenset({'Educational special needs_0'}),frozenset({'Application order_1'}),0.6846846846846847
frozenset({'Course_9130'}),frozenset({'Age group_18-22'}),0.6846153846153846
frozenset({'Application mode_1'}),frozenset({'Displaced_1'}),0.6846057571964956
"frozenset({""Father's occupation_9""})",frozenset({'Scholarship holder_0'}),0.6844305120167189
"frozenset({""Mother's occupation_5""})",frozenset({'Scholarship holder_0'}),0.6843177189409368
frozenset({'Nacionality_1.0'}),frozenset({'Application order_1'}),0.6837865055387714
"frozenset({""Mother's qualification_34""})",frozenset({'Daytime/evening attendance_1'}),0.6825396825396826
frozenset({'International_0'}),frozenset({'Application order_1'}),0.6823238566131026
frozenset({'Unemployment rate bins_5-10%'}),frozenset({'Age group_18-22'}),0.6806966618287373
"frozenset({""Mother's occupation_5""})",frozenset({'Gender_0.0'}),0.6802443991853361
frozenset({'Target_Dropout'}),frozenset({'Tuition fees up to date_1'}),0.6801498127340824
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'Application order_1'}),0.6798438262567106
"frozenset({""Father's qualification_19""})",frozenset({'Gender_0.0'}),0.6772428884026258
frozenset({'Course_9670'}),frozenset({'Application order_1'}),0.676923076923077
"frozenset({""Father's occupation_4""})",frozenset({'Age group_18-22'}),0.6767955801104972
frozenset({'Course_9070'}),frozenset({'Scholarship holder_0'}),0.6761904761904762
frozenset({'Daytime/evening attendance_0'}),frozenset({'Previous qualification_1'}),0.6753812636165577
frozenset({'Age group_18-22'}),frozenset({'Displaced_1'}),0.6749649368863955
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'Gender_0.0'}),0.6744753538311371
frozenset({'Course_8014'}),frozenset({'Age group_28-35'}),0.6731707317073171
frozenset({'Course_9119'}),frozenset({'Application order_1'}),0.6730769230769231
frozenset({'Tuition fees up to date_1'}),frozenset({'Application order_1'}),0.6722252597047567
"frozenset({""Father's occupation_1""})",frozenset({'Age group_18-22'}),0.671875
"frozenset({""Mother's qualification_3""})",frozenset({'Application order_1'}),0.671604938271605
"frozenset({""Mother's occupation_0""})","frozenset({""Mother's qualification_34""})",0.6714285714285714
"frozenset({""Father's occupation_2""})",frozenset({'Age group_18-22'}),0.6702127659574468
frozenset({'Application mode_1'}),frozenset({'Scholarship holder_0'}),0.6689612015018773
frozenset({'Previous qualification_19'}),frozenset({'Debtor_0'}),0.6687898089171974
frozenset({'Debtor_0'}),frozenset({'Application order_1'}),0.6685636856368564
frozenset({'Application mode_39'}),frozenset({'Previous qualification_1'}),0.6666666666666666
frozenset({'Age group_23-27'}),frozenset({'Previous qualification_1'}),0.6666666666666666
frozenset({'Course_9500'}),frozenset({'Displaced_1'}),0.665742024965326
"frozenset({""Mother's occupation_2""})","frozenset({""Mother's qualification_3""})",0.6655405405405406
"frozenset({""Father's occupation_6""})",frozenset({'Gender_0.0'}),0.6651785714285714
frozenset({'Tuition fees up to date_1'}),frozenset({'Gender_0.0'}),0.6642974302897758
frozenset({'Previous qualification_1'}),frozenset({'Gender_0.0'}),0.6633151393277794
"frozenset({""Mother's qualification_37""})","frozenset({""Mother's occupation_9""})",0.6624472573839663
"frozenset({""Father's qualification_37""})",frozenset({'Gender_0.0'}),0.6622807017543859
frozenset({'Marital status_2'}),frozenset({'Application mode_39'}),0.6620111731843575
"frozenset({""Father's occupation_8""})",frozenset({'Scholarship holder_0'}),0.6608391608391608
"frozenset({""Father's qualification_38""})",frozenset({'Application order_1'}),0.6605783866057838
frozenset({'Application mode_7'}),frozenset({'Previous qualification_3'}),0.6590909090909091
"frozenset({""Mother's qualification_38""})",frozenset({'Scholarship holder_0'}),0.6590909090909091
"frozenset({""Father's occupation_9""})",frozenset({'Age group_18-22'}),0.658307210031348
"frozenset({""Mother's occupation_3""})",frozenset({'Application order_1'}),0.6574923547400612
frozenset({'Application mode_39'}),frozenset({'Daytime/evening attendance_1'}),0.6559139784946236
"frozenset({""Father's occupation_9""})",frozenset({'Gender_0.0'}),0.6551724137931034
frozenset({'Marital status_1'}),frozenset({'Application order_1'}),0.6549755301794453
frozenset({'Debtor_0'}),frozenset({'Gender_0.0'}),0.6536585365853659
frozenset({'Daytime/evening attendance_1'}),frozenset({'Application order_1'}),0.6535859269282814
frozenset({'Course_9070'}),frozenset({'Displaced_1'}),0.6523809523809524
"frozenset({""Mother's qualification_37""})",frozenset({'Gender_0.0'}),0.6518987341772152
frozenset({'Application mode_7'}),frozenset({'Gender_0.0'}),0.6515151515151515
"frozenset({""Mother's qualification_38""})",frozenset({'Application order_1'}),0.6496212121212122
frozenset({'Course_8014'}),frozenset({'Previous qualification_1'}),0.6487804878048781
frozenset({'Marital status_1'}),frozenset({'Gender_0.0'}),0.6484502446982056
"frozenset({""Father's qualification_38""})",frozenset({'Scholarship holder_0'}),0.6484018264840182
frozenset({'Daytime/evening attendance_1'}),frozenset({'Gender_0.0'}),0.6473612990527741
frozenset({'Gender_0.0'}),frozenset({'Application order_1'}),0.6461595824011931
"frozenset({""Mother's occupation_9""})",frozenset({'Gender_0.0'}),0.6453995970449966
frozenset({'Course_9147'}),frozenset({'Application order_1'}),0.6450704225352113
frozenset({'Educational special needs_0'}),frozenset({'Gender_0.0'}),0.6447528609690771
frozenset({'Course_9853'}),frozenset({'Displaced_1'}),0.6444444444444445
"frozenset({""Mother's qualification_19""})",frozenset({'Application order_1'}),0.6438809261300992
frozenset({'Nacionality_1.0'}),frozenset({'Gender_0.0'}),0.6437562940584088
frozenset({'International_0'}),frozenset({'Gender_0.0'}),0.6435105067985167
frozenset({'Previous qualification_19'}),frozenset({'Target_Dropout'}),0.643312101910828
frozenset({'Application order_4'}),frozenset({'Target_Graduate'}),0.6428571428571429
frozenset({'Course_9773'}),frozenset({'Gender_0.0'}),0.6421725239616614
"frozenset({""Mother's occupation_7""})",frozenset({'Displaced_1'}),0.642023346303502
frozenset({'Age group_28-35'}),frozenset({'Application mode_39'}),0.6408364083640836
frozenset({'Unemployment rate bins_5-10%'}),frozenset({'Gender_0.0'}),0.6400580551523948
